date,NAS100_Pivot,Donchian,Connors_RSI,Monday_Effect,RSI2,Overnight_Ext
2015-04-19,0.0,0.0,0.0,0.0,0.0,0.0
2015-04-20,0.0,0.0,0.0,0.0,0.0,0.0
2015-04-21,0.0,0.0,0.0,0.0,0.0,0.0
2015-04-22,0.0,0.0,0.0,0.0,0.0,0.0
2015-04-23,0.0,0.0,0.0,0.0,0.0,0.0
2015-04-24,0.0,0.0,0.0,0.0,0.0,0.0
2015-04-25,0.0,0.0,0.0,0.0,0.0,0.0
2015-04-26,0.0,0.0,0.0,0.0,0.0,0.0
2015-04-27,0.0,0.0,0.0,0.0,0.0,0.0
2015-04-28,0.0,0.0,0.0,0.0,0.0,0.0
2015-04-29,0.0,0.0,0.0,0.0,0.0,0.0
2015-04-30,0.0,0.0,0.0,0.0,0.0,0.0
2015-05-01,0.0,0.0,0.0,0.0,0.0,0.0
2015-05-02,0.0,0.0,0.0,0.0,0.0,0.0
2015-05-03,0.0,0.0,0.0,0.0,0.0,0.0
2015-05-04,0.0,0.0,0.0,0.0,0.0,0.0
2015-05-05,0.0,0.0,0.0,0.0,0.0,0.0
2015-05-06,0.0,0.0,0.0,0.0,0.0,0.0
2015-05-07,0.0,0.0,0.0,0.0,0.0,0.0
2015-05-08,0.0,0.0,0.0,0.0,0.0,0.0
2015-05-09,0.0,0.0,0.0,0.0,0.0,0.0
2015-05-10,0.0,0.0,0.0,0.0,0.0,0.0
2015-05-11,0.0,0.0,0.0,0.0,0.0,0.0
2015-05-12,0.0,0.0,0.0,0.0,0.0,0.0
2015-05-13,0.0,0.0,0.0,0.0,0.0,0.0
2015-05-14,0.0,0.0,0.0,0.0,0.0,0.0
2015-05-15,0.0,0.0,0.0,0.0,0.0,0.0
2015-05-16,0.0,0.0,0.0,0.0,0.0,0.0
2015-05-17,0.0,0.0,0.0,0.0,0.0,0.0
2015-05-18,0.0,0.0,0.0,0.0,0.0,0.0
2015-05-19,0.0,0.0,0.0,0.0,0.0,0.0
2015-05-20,0.0,0.0,0.0,0.0,0.0,0.0
2015-05-21,0.0,0.0,0.0,0.0,0.0,0.0
2015-05-22,0.0,0.0,0.0,0.0,0.0,0.0
2015-05-23,0.0,0.0,0.0,0.0,0.0,0.0
2015-05-24,0.0,0.0,0.0,0.0,0.0,0.0
2015-05-25,0.0,0.0,0.0,0.0,0.0,0.0
2015-05-26,0.0,0.0,0.0,0.0,0.0,0.0
2015-05-27,0.0,0.0,0.0,0.0,0.0,0.0
2015-05-28,0.0,0.0,0.0,0.0,0.0,0.0
2015-05-29,0.0,0.0,0.0,0.0,0.0,0.0
2015-05-30,0.0,0.0,0.0,0.0,0.0,0.0
2015-05-31,0.0,0.0,0.0,0.0,0.0,0.0
2015-06-01,0.0,0.0,0.0,0.0,0.0,0.0
2015-06-02,0.0,0.0,0.0,0.0,0.0,0.0
2015-06-03,0.0,0.0,0.0,0.0,0.0,0.0
2015-06-04,0.0,0.0,0.0,0.0,0.0,0.0
2015-06-05,0.0,0.0,0.0,0.0,0.0,0.0
2015-06-06,0.0,0.0,0.0,0.0,0.0,0.0
2015-06-07,0.0,0.0,0.0,0.0,0.0,0.0
2015-06-08,0.0,0.0,0.0,0.0,0.0,0.0
2015-06-09,0.0,0.0,0.0,0.0,0.0,0.0
2015-06-10,0.0,0.0,0.0,0.0,0.0,0.0
2015-06-11,0.0,0.0,0.0,0.0,0.0,0.0
2015-06-12,0.0,0.0,0.0,0.0,0.0,0.0
2015-06-13,0.0,0.0,0.0,0.0,0.0,0.0
2015-06-14,0.0,0.0,0.0,0.0,0.0,0.0
2015-06-15,0.0,0.0,0.0,0.0,0.0,0.0
2015-06-16,0.0,0.0,0.0,0.0,0.0,0.0
2015-06-17,0.0,0.0,0.0,0.0,0.0,0.0
2015-06-18,0.0,0.0,0.0,0.0,0.0,0.0
2015-06-19,0.0,0.0,0.0,0.0,0.0,0.0
2015-06-20,0.0,0.0,0.0,0.0,0.0,0.0
2015-06-21,0.0,0.0,0.0,0.0,0.0,0.0
2015-06-22,0.0,0.0,0.0,0.0,0.0,0.0
2015-06-23,0.0,0.0,0.0,0.0,0.0,0.0
2015-06-24,0.0,0.0,0.0,0.0,0.0,0.0
2015-06-25,0.0,0.0,0.0,0.0,0.0,0.0
2015-06-26,0.0,0.0,0.0,0.0,0.0,0.0
2015-06-27,0.0,0.0,0.0,0.0,0.0,0.0
2015-06-28,0.0,0.0,0.0,0.0,0.0,0.0
2015-06-29,0.0,0.0,0.0,0.0,0.0,0.0
2015-06-30,0.0,0.0,0.0,0.0,0.0,0.0
2015-07-01,0.0,0.0,0.0,0.0,0.0,0.0
2015-07-02,0.0,0.0,0.0,0.0,0.0,0.0
2015-07-03,0.0,0.0,0.0,0.0,0.0,0.0
2015-07-04,0.0,0.0,0.0,0.0,0.0,0.0
2015-07-05,0.0,0.0,0.0,0.0,0.0,0.0
2015-07-06,0.0,0.0,0.0,0.0,0.0,0.0
2015-07-07,0.0,0.0,0.0,0.0,0.0,0.0
2015-07-08,0.0,0.0,0.0,0.0,0.0,0.0
2015-07-09,0.0,0.0,0.0,0.0,0.0,0.0
2015-07-10,0.0,0.0,0.0,0.0,0.0,0.0
2015-07-11,0.0,0.0,0.0,0.0,0.0,0.0
2015-07-12,0.0,0.0,0.0,0.0,0.0,0.0
2015-07-13,0.0,0.0,0.0,0.0,0.0,0.0
2015-07-14,0.0,0.0,0.0,0.0,0.0,0.0
2015-07-15,0.0,0.0,0.0,0.0,0.0,0.0
2015-07-16,0.0,0.0,0.0,0.0,0.0,0.0
2015-07-17,0.0,0.0,0.0,0.0,0.0,0.0
2015-07-18,0.0,0.0,0.0,0.0,0.0,0.0
2015-07-19,0.0,0.0,0.0,0.0,0.0,0.0
2015-07-20,0.0,0.0,0.0,0.0,0.0,0.0
2015-07-21,0.0,0.0,0.0,0.0,0.0,0.0
2015-07-22,0.0,0.0,0.0,0.0,0.0,0.0
2015-07-23,0.0,0.0,0.0,0.0,0.0,0.0
2015-07-24,0.0,0.0,0.0,0.0,0.0,0.0
2015-07-25,0.0,0.0,0.0,0.0,0.0,0.0
2015-07-26,0.0,0.0,0.0,0.0,0.0,0.0
2015-07-27,0.0,0.0,0.0,0.0,0.0,0.0
2015-07-28,0.0,0.0,0.0,0.0,0.0,0.0
2015-07-29,0.0,0.0,0.0,0.0,0.0,0.0
2015-07-30,0.0,0.0,0.0,0.0,0.0,0.0
2015-07-31,0.0,0.0,0.0,0.0,0.0,0.0
2015-08-01,0.0,0.0,0.0,0.0,0.0,0.0
2015-08-02,0.0,0.0,0.0,0.0,0.0,0.0
2015-08-03,0.0,0.0,0.0,0.0,0.0,0.0
2015-08-04,0.0,0.0,0.0,0.0,0.0,0.0
2015-08-05,0.0,0.0,0.0,0.0,0.0,0.0
2015-08-06,0.0,0.0,0.0,0.0,0.0,0.0
2015-08-07,0.0,0.0,0.0,0.0,0.0,0.0
2015-08-08,0.0,0.0,0.0,0.0,0.0,0.0
2015-08-09,0.0,0.0,0.0,0.0,0.0,0.0
2015-08-10,0.0,0.0,0.0,0.0,0.0,0.0
2015-08-11,0.0,0.0,0.0,0.0,0.0,0.0
2015-08-12,0.0,0.0,0.0,0.0,0.0,0.0
2015-08-13,0.0,0.0,0.0,0.0,0.0,0.0
2015-08-14,0.0,0.0,0.0,0.0,0.0,0.0
2015-08-15,0.0,0.0,0.0,0.0,0.0,0.0
2015-08-16,0.0,0.0,0.0,0.0,0.0,0.0
2015-08-17,0.0,0.0,0.0,0.0,0.0,0.0
2015-08-18,0.0,0.0,0.0,0.0,0.0,0.0
2015-08-19,0.0,0.0,0.0,0.0,0.0,0.0
2015-08-20,0.0,0.0,0.0,0.0,0.0,0.0
2015-08-21,0.0,0.0,0.0,0.0,0.0,0.0
2015-08-22,0.0,0.0,0.0,0.0,0.0,0.0
2015-08-23,0.0,0.0,0.0,0.0,0.0,0.0
2015-08-24,0.0,0.0,0.0,0.0,0.0,0.0
2015-08-25,0.0,0.0,0.0,0.0,0.0,0.0
2015-08-26,0.0,0.0,0.0,0.0,0.0,0.0
2015-08-27,0.0,0.0,0.0,0.0,0.0,0.0
2015-08-28,0.0,0.0,0.0,0.0,0.0,0.0
2015-08-29,0.0,0.0,0.0,0.0,0.0,0.0
2015-08-30,0.0,0.0,0.0,0.0,0.0,0.0
2015-08-31,0.0,0.0,0.0,0.0,0.0,0.0
2015-09-01,0.0,0.0,0.0,0.0,0.0,0.0
2015-09-02,0.0,0.0,0.0,0.0,0.0,0.0
2015-09-03,0.0,0.0,0.0,0.0,0.0,0.0
2015-09-04,0.0,0.0,0.0,0.0,0.0,0.0
2015-09-05,0.0,0.0,0.0,0.0,0.0,0.0
2015-09-06,0.0,0.0,0.0,0.0,0.0,0.0
2015-09-07,0.0,0.0,0.0,0.0,0.0,0.0
2015-09-08,0.0,0.0,0.0,0.0,0.0,0.0
2015-09-09,0.0,0.0,0.0,0.0,0.0,0.0
2015-09-10,0.0,0.0,0.0,0.0,0.0,0.0
2015-09-11,0.0,0.0,0.0,0.0,0.0,0.0
2015-09-12,0.0,0.0,0.0,0.0,0.0,0.0
2015-09-13,0.0,0.0,0.0,0.0,0.0,0.0
2015-09-14,0.0,0.0,0.0,0.0,0.0,0.0
2015-09-15,0.0,0.0,0.0,0.0,0.0,0.0
2015-09-16,0.0,0.0,0.0,0.0,0.0,0.0
2015-09-17,0.0,0.0,0.0,0.0,0.0,0.0
2015-09-18,0.0,0.0,0.0,0.0,0.0,0.0
2015-09-19,0.0,0.0,0.0,0.0,0.0,0.0
2015-09-20,0.0,0.0,0.0,0.0,0.0,0.0
2015-09-21,0.0,0.0,0.0,0.0,0.0,0.0
2015-09-22,0.0,0.0,0.0,0.0,0.0,0.0
2015-09-23,0.0,0.0,0.0,0.0,0.0,0.0
2015-09-24,0.0,0.0,0.0,0.0,0.0,0.0
2015-09-25,0.0,0.0,0.0,0.0,0.0,0.0
2015-09-26,0.0,0.0,0.0,0.0,0.0,0.0
2015-09-27,0.0,0.0,0.0,0.0,0.0,0.0
2015-09-28,0.0,0.0,0.0,0.0,0.0,0.0
2015-09-29,0.0,0.0,0.0,0.0,0.0,0.0
2015-09-30,0.0,0.0,0.0,0.0,0.0,0.0
2015-10-01,0.0,0.0,0.0,0.0,0.0,0.0
2015-10-02,0.0,0.0,0.0,0.0,0.0,0.0
2015-10-03,0.0,0.0,0.0,0.0,0.0,0.0
2015-10-04,0.0,0.0,0.0,0.0,0.0,0.0
2015-10-05,0.0,0.0,0.0,0.0,0.0,0.0
2015-10-06,0.0,0.0,0.0,0.0,0.0,0.0
2015-10-07,0.0,0.0,0.0,0.0,0.0,0.0
2015-10-08,0.0,0.0,0.0,0.0,0.0,0.0
2015-10-09,0.0,0.0,0.0,0.0,0.0,0.0
2015-10-10,0.0,0.0,0.0,0.0,0.0,0.0
2015-10-11,0.0,0.0,0.0,0.0,0.0,0.0
2015-10-12,0.0,0.0,0.0,0.0,0.0,0.0
2015-10-13,0.0,0.0,0.0,0.0,0.0,0.0
2015-10-14,0.0,0.0,0.0,0.0,0.0,0.0
2015-10-15,0.0,0.0,0.0,0.0,0.0,0.0
2015-10-16,0.0,0.0,0.0,0.0,0.0,0.0
2015-10-17,0.0,0.0,0.0,0.0,0.0,0.0
2015-10-18,0.0,0.0,0.0,0.0,0.0,0.0
2015-10-19,0.0,0.0,0.0,0.0,0.0,0.0
2015-10-20,0.0,0.0,0.0,0.0,0.0,0.0
2015-10-21,0.0,0.0,0.0,0.0,0.0,0.0
2015-10-22,0.0,0.0,0.0,0.0,0.0,0.0
2015-10-23,0.0,0.0,0.0,0.0,0.0,0.0
2015-10-24,0.0,0.0,0.0,0.0,0.0,0.0
2015-10-25,0.0,0.0,0.0,0.0,0.0,0.0
2015-10-26,0.0,0.0,0.0,0.0,0.0,0.0
2015-10-27,0.0,0.0,0.0,0.0,0.0,0.0
2015-10-28,0.0,0.0,0.0,0.0,0.0,0.0
2015-10-29,0.0,0.0,0.0,0.0,0.0,0.0
2015-10-30,0.0,0.0,0.0,0.0,0.0,0.0
2015-10-31,0.0,0.0,0.0,0.0,0.0,0.0
2015-11-01,0.0,0.0,0.0,0.0,0.0,0.0
2015-11-02,0.0,0.0,0.0,0.0,0.0,0.0
2015-11-03,0.0,0.0,0.0,0.0,0.0,0.0
2015-11-04,0.0,0.0,0.0,0.0,0.0,0.0
2015-11-05,0.0,0.0,0.0,0.0,0.0,0.0
2015-11-06,0.0,0.0,0.0,0.0,0.0,0.0
2015-11-07,0.0,0.0,0.0,0.0,0.0,0.0
2015-11-08,0.0,0.0,0.0,0.0,0.0,0.0
2015-11-09,0.0,0.0,0.0,0.0,0.0,0.0
2015-11-10,0.0,0.0,0.0,0.0,0.0,0.0
2015-11-11,0.0,0.0,0.0,0.0,0.0,0.0
2015-11-12,0.0,0.0,0.0,0.0,0.0,0.0
2015-11-13,0.0,0.0,0.0,0.0,0.0,0.0
2015-11-14,0.0,0.0,0.0,0.0,0.0,0.0
2015-11-15,0.0,0.0,0.0,0.0,0.0,0.0
2015-11-16,0.0,0.0,0.0,0.0,0.0,0.0
2015-11-17,0.0,0.0,0.0,0.0,0.0,0.0
2015-11-18,0.0,0.0,0.0,0.0,0.0,0.0
2015-11-19,0.0,0.0,0.0,0.0,0.0,0.0
2015-11-20,0.0,0.0,0.0,0.0,0.0,0.0
2015-11-21,0.0,0.0,0.0,0.0,0.0,0.0
2015-11-22,0.0,0.0,0.0,0.0,0.0,0.0
2015-11-23,0.0,0.0,0.0,0.0,0.0,0.0
2015-11-24,0.0,0.0,0.0,0.0,0.0,0.0
2015-11-25,0.0,0.0,0.0,0.0,0.0,0.0
2015-11-26,0.0,0.0,0.0,0.0,0.0,0.0
2015-11-27,0.0,0.0,0.0,0.0,0.0,0.0
2015-11-28,0.0,0.0,0.0,0.0,0.0,0.0
2015-11-29,0.0,0.0,0.0,0.0,0.0,0.0
2015-11-30,0.0,0.0,0.0,0.0,0.0,0.0
2015-12-01,0.0,0.0,0.0,0.0,0.0,0.0
2015-12-02,0.0,0.0,0.0,0.0,0.0,0.0
2015-12-03,0.0,0.0,0.0,0.0,0.0,0.0
2015-12-04,0.0,0.0,0.0,0.0,0.0,0.0
2015-12-05,0.0,0.0,0.0,0.0,0.0,0.0
2015-12-06,0.0,0.0,0.0,0.0,0.0,0.0
2015-12-07,0.0,0.0,0.0,0.0,0.0,0.0
2015-12-08,0.0,0.0,0.0,0.0,0.0,0.0
2015-12-09,0.0,0.0,0.0,0.0,0.0,0.0
2015-12-10,0.0,0.0,0.0,0.0,0.0,0.0
2015-12-11,0.0,0.0,0.0,0.0,0.0,0.0
2015-12-12,0.0,0.0,0.0,0.0,0.0,0.0
2015-12-13,0.0,0.0,0.0,0.0,0.0,0.0
2015-12-14,0.0,0.0,0.0,0.0,0.0,0.0
2015-12-15,0.0,0.0,0.0,0.0,0.0,0.0
2015-12-16,0.0,0.0,0.0,0.0,0.0,0.0
2015-12-17,0.0,0.0,0.0,0.0,0.0,0.0
2015-12-18,0.0,0.0,0.0,0.0,0.0,0.0
2015-12-19,0.0,0.0,0.0,0.0,0.0,0.0
2015-12-20,0.0,0.0,0.0,0.0,0.0,0.0
2015-12-21,0.0,0.0,0.0,0.0,0.0,0.0
2015-12-22,0.0,0.0,0.0,0.0,0.0,0.0
2015-12-23,0.0,0.0,0.0,0.0,0.0,0.0
2015-12-24,0.0,0.0,0.0,0.0,0.0,0.0
2015-12-25,0.0,0.0,0.0,0.0,0.0,0.0
2015-12-26,0.0,0.0,0.0,0.0,0.0,0.0
2015-12-27,0.0,0.0,0.0,0.0,0.0,0.0
2015-12-28,0.0,0.0,0.0,0.0,0.0,0.0
2015-12-29,0.0,0.0,0.0,0.0,0.0,0.0
2015-12-30,0.0,0.0,0.0,0.0,0.0,0.0
2015-12-31,0.0,0.0,0.0,0.0,0.0,0.0
2016-01-01,0.0,0.0,0.0,0.0,0.0,0.0
2016-01-02,0.0,0.0,0.0,0.0,0.0,0.0
2016-01-03,0.0,0.0,0.0,0.0,0.0,0.0
2016-01-04,0.0,0.0,0.0,0.0,0.0,0.0
2016-01-05,-0.0,0.0,0.0,0.0,0.0,0.0
2016-01-06,-0.0,0.0,0.0,0.0,0.0,0.0
2016-01-07,-0.0,0.0,0.0,0.0,0.0,0.0
2016-01-08,-0.0,0.0,0.0,0.0,0.0,0.0
2016-01-09,0.0,0.0,0.0,0.0,0.0,0.0
2016-01-10,-0.0,0.0,0.0,0.0,0.0,0.0
2016-01-11,0.0,0.0,0.0,0.0016229385788139928,0.0,0.0
2016-01-12,0.008119516840379721,0.0,0.0,0.0,0.0,0.0
2016-01-13,-0.033354922279792754,0.0,0.0,0.0,0.0,0.0
2016-01-14,0.020722660923665925,0.0,0.0,0.0,0.0,0.0
2016-01-15,-0.027194298574643616,0.0,0.0,0.0,0.0,0.0
2016-01-16,0.0,0.0,0.0,0.0,0.0,0.0
2016-01-17,-0.003903990746096153,0.0,0.0,0.0,0.0,0.0
2016-01-18,0.001983838970339269,0.0,0.0,-0.0018532989969587863,0.0,0.0
2016-01-19,0.0030905930075331156,0.0,0.0,0.0,0.0,0.0
2016-01-20,-0.0008184093972654072,0.0,0.0,0.0,0.0,0.0
2016-01-21,-0.0023608768971332683,0.0,0.0,0.0,0.0,0.0
2016-01-22,0.026465758717280075,0.0,0.0,0.0,0.0,0.0
2016-01-23,0.0,0.0,0.0,0.0,0.0,0.0
2016-01-24,-0.0002822865208186309,0.0,0.0,0.0,0.0,0.0
2016-01-25,-0.016141927224695898,0.0,0.0,-0.01681431459301707,0.0,0.0
2016-01-26,0.0044937374509990136,0.0,0.0,0.0,0.0,0.0
2016-01-27,-0.014467923091566526,0.0,0.0,0.0,0.0,0.0
2016-01-28,0.0010141008305968313,0.0,0.0,0.0,0.0,0.0
2016-01-29,0.030729895315741107,0.0,0.0,0.0,0.0,0.0
2016-01-30,0.0,0.0,0.0,0.0,0.0,0.0
2016-01-31,-0.000281353309418302,0.0,0.0,0.0,0.0,0.0
2016-02-01,0.00208736839818274,0.0,0.0,-0.004687220931865769,0.0,0.0
2016-02-02,-0.00028657400773749825,0.0,0.0,0.0,0.0,0.0
2016-02-03,-0.0,0.0,0.0,0.0,0.0,0.0
2016-02-04,-0.0,0.0,0.0,0.0,0.0,0.0
2016-02-05,-0.0,0.0,0.0,0.0,0.0,0.0
2016-02-06,0.0,0.0,0.0,0.0,0.0,0.0
2016-02-07,-0.0,0.0,0.0,0.0,0.0,0.0
2016-02-08,-0.0,0.0,0.0,-0.015742362999527214,0.0,0.0
2016-02-09,0.0,0.0,0.0,0.0,0.0,0.0
2016-02-10,-0.0,0.0,0.0,0.0,0.0,0.0
2016-02-11,0.0,0.0,0.0,0.0,0.0,0.0
2016-02-12,0.0,0.0,0.0,0.0,0.0,0.0
2016-02-13,0.0,0.0,0.0,0.0,0.0,0.0
2016-02-14,0.004830998867059875,0.0,0.0,0.0,0.0,0.0
2016-02-15,0.00879235189221328,0.0,0.0,0.012531515324001138,0.0,0.0
2016-02-16,-0.00029318348399706815,0.0,0.0,0.0,0.0,0.0
2016-02-17,0.02808040550025112,0.0,0.0,0.0,0.0,0.0
2016-02-18,-0.00028852395951047097,0.0,0.0,0.0,0.0,0.0
2016-02-19,0.0,0.0,0.0,0.0,0.0,0.0
2016-02-20,0.0,0.0,0.0,0.0,0.0,0.0
2016-02-21,-0.0,0.0,0.0,0.0,0.0,0.0
2016-02-22,0.0,0.0,0.0,0.008804059277200977,0.0,0.0
2016-02-23,-0.012948100158122311,0.0,0.0,0.0,0.0,0.0
2016-02-24,0.016093336540774494,0.0,0.0,0.0,0.0,0.0
2016-02-25,-0.00028249917604406986,0.0,0.0,0.0,0.0,0.0
2016-02-26,-0.004780220374186654,0.0,0.0,0.0,0.0,0.0
2016-02-27,0.0,0.0,0.0,0.0,0.0,0.0
2016-02-28,-0.0014425237070493369,0.0,0.0,0.0,0.0,0.0
2016-02-29,-0.0032681286411215815,0.0,0.0,-0.004480949500923887,0.0,0.0
2016-03-01,0.030056072989925964,0.0,0.0,0.0,0.0,0.0
2016-03-02,-0.00027770063871146905,0.0,0.0,0.0,0.0,0.0
2016-03-03,-0.0004165895222440534,0.0,0.0,0.0,0.0,0.0
2016-03-04,9.257973429610544e-05,0.0,0.0,0.0,0.0,0.0
2016-03-05,0.0,0.0,0.0,0.0,0.0,0.0
2016-03-06,-0.0007405693126590895,0.0,0.0,0.0,0.0,0.0
2016-03-07,-0.0034508314419381403,0.0,0.0,0.0036791436578882033,0.0,0.0
2016-03-08,-0.00752980548002502,0.0,0.0,0.0,0.0,0.0
2016-03-09,0.00512820512820511,0.0,0.0,0.0,0.0,0.0
2016-03-10,-0.0016773832820798917,0.0,0.0,0.0,0.0,0.0
2016-03-11,0.016802016241949103,0.0,0.0,0.0,0.0,0.0
2016-03-12,0.0,0.0,0.0,0.0,0.0,0.0
2016-03-13,-0.0002756339581036383,0.0,0.0,0.0,0.0,0.0
2016-03-14,0.002803124348049084,0.0,0.0,-0.000277876817484313,0.0,0.0
2016-03-15,-0.0002744362621781091,0.0,0.0,0.0,0.0,0.003726474361097931
2016-03-16,0.006702719737777837,0.0,0.0,0.0,0.0,-0.00016526989099925976
2016-03-17,-0.00027226936515859694,0.0,0.0,0.0,0.0,0.0
2016-03-18,-0.0007488705445900174,0.0,0.0,0.0,0.0,0.0
2016-03-19,0.0,0.0,0.0,0.0,0.0,0.0
2016-03-20,-0.0014754954259641462,0.0,0.0,0.0,0.0,-0.0017687836194182165
2016-03-21,0.005365099572610665,0.0,0.0,0.0005070013128417689,0.0,-0.0020537132127031762
2016-03-22,-0.00027022158169699153,0.0,0.0,0.0,0.0,0.0
2016-03-23,-0.009009767836977519,0.0,0.0,0.0,0.0,0.0
2016-03-24,0.0014766015447524872,0.0,0.0,0.0,0.0,0.0
2016-03-25,0.0,0.0,0.0,0.0,0.0,0.0
2016-03-26,0.0,0.0,0.0,0.0,0.0,0.0
2016-03-27,0.0018827265509810953,0.0,0.0,0.0,0.0,0.0
2016-03-28,-0.005026263358087313,0.0,0.0,0.0,0.0,0.006928801401424006
2016-03-29,0.017567014062713326,0.0,0.0,0.0,0.0,0.0
2016-03-30,-0.00026752273943285177,0.0,0.0,0.0,0.0,0.0
2016-03-31,-0.000178324638943836,0.0,0.0,0.0,0.0,0.002174909684363435
2016-04-01,0.011234953187694963,0.0,0.0,0.0,0.0,0.0
2016-04-02,0.0,0.0,0.0,0.0,0.0,0.0
2016-04-03,-0.0002650527896806114,0.0,0.0,0.0,0.0,0.0
2016-04-04,-0.005611708430347853,0.0,0.0,-0.0072982735439036,0.0,0.0014865771495745285
2016-04-05,-0.0040193640078165505,0.0,0.0,0.0,0.0,0.0009611017773455175
2016-04-06,0.012039865331876731,0.0,0.0,0.0,0.0,0.000870996237288537
2016-04-07,-0.0002687329242621042,0.0,0.0,0.0,0.0,0.0
2016-04-08,0.0,0.0,0.0,0.0,0.0,0.0
2016-04-09,0.0,0.0,0.0,0.0,0.0,0.0
2016-04-10,0.0,0.0,0.0,0.0,0.0,0.0005568905429260418
2016-04-11,-0.0,0.0,0.0,-0.005248966348884207,0.0,0.0016498160505966197
2016-04-12,0.0,0.0,0.0,0.0,0.0,0.00019300165545935332
2016-04-13,0.012362726728789524,0.0,0.0,0.0,0.0,0.0
2016-04-14,-0.00026362038664323376,0.0,0.0,0.0,0.0,0.0
2016-04-15,-0.002043527928730954,0.0,0.0,0.0,0.0,0.0
2016-04-16,0.0,0.0,0.0,0.0,0.0,0.0
2016-04-17,-0.006426197759633712,0.0,0.0,0.0,0.0,0.0004863134785643258
2016-04-18,0.009768090903050197,0.0,0.0,0.005097827240254955,0.0,0.0026510601056234785
2016-04-19,-0.0002649591521307132,0.0,0.0,0.0,0.0,-0.0010477774618520288
2016-04-20,0.0,0.0,0.0,0.0,0.0,0.001203925629505959
2016-04-21,-0.0,0.0,0.0,0.0,0.0,0.0
2016-04-22,-0.0,0.0,0.0,0.0,0.0,0.0
2016-04-23,0.0,0.0,0.0,0.0,0.0,0.0
2016-04-24,0.0,0.0,0.0,0.0,0.0,0.0
2016-04-25,-0.00022339180230738728,0.0,0.0,-0.0028879895695108782,0.0,0.0
2016-04-26,-0.014073809311053509,0.0,0.0,0.0,0.0,-0.0017148229439992784
2016-04-27,0.005823174876512516,0.0,0.0,0.0,0.0,0.0026834399792045054
2016-04-28,-0.010925638079790967,0.0,0.0,0.0,0.0,0.00037995974331193595
2016-04-29,-0.0113424133375849,0.0,0.0,0.0,0.0,0.0
2016-04-30,0.0,0.0,0.0,0.0,0.0,0.0
2016-05-01,-0.003225211942499029,0.0,0.0,0.0,0.0,0.0
2016-05-02,0.010700748821299788,0.0,0.0,0.006156106516064869,0.0,0.0
2016-05-03,-0.0002762558128827294,0.0,0.0,0.0,0.0,0.0
2016-05-04,-0.0,0.0,0.0,0.0,0.0,0.0
2016-05-05,-0.0,0.0,0.0,0.0,0.0,-2.068686479047828e-05
2016-05-06,0.0,0.0,0.0,0.0,0.0,0.0
2016-05-07,0.0,0.0,0.0,0.0,0.0,0.0
2016-05-08,0.00043830869825839484,0.0,0.0,0.0,0.0,0.0
2016-05-09,-0.001036890250927458,0.0,0.0,-0.0017376584587982795,0.0,-0.0010190872988077538
2016-05-10,0.014162476357429732,0.0,0.0,0.0,0.0,-0.0010235238899292934
2016-05-11,-0.00027542518763340907,0.0,0.0,0.0,0.0,0.0
2016-05-12,-0.0,0.0,0.0,0.0,0.0,0.0
2016-05-13,-0.0,0.0,0.0,0.0,0.0,0.0
2016-05-14,0.0,0.0,0.0,0.0,0.0,0.0
2016-05-15,-0.0,0.0,0.0,0.0,0.0,0.0009984633263685147
2016-05-16,0.0,0.0,0.0,0.009930724996782938,0.0,0.0
2016-05-17,-0.01206853390777871,0.0,0.0,0.0,0.0,0.0
2016-05-18,0.003930999398788382,0.0,0.0,0.0,0.0,0.0
2016-05-19,-0.005320619126589321,0.0,0.0,0.0,0.0,-0.0004582344377624691
2016-05-20,0.011045501910385447,0.0,0.0,0.0,0.0,0.0
2016-05-21,0.0,0.0,0.0,0.0,0.0,0.0
2016-05-22,-0.00027470011903671826,0.0,0.0,0.0,0.0,0.0
2016-05-23,-0.003434622029832441,0.0,0.0,-0.0026374383356538664,0.0,0.009466559978987054
2016-05-24,0.023147935516465212,0.0,0.0,0.0,0.0,0.0
2016-05-25,-0.0002681863895407308,0.0,0.0,0.0,0.0,-0.001890253503279423
2016-05-26,0.004828714638549583,0.0,0.0,0.0,0.0,0.0008187584010594291
2016-05-27,-0.00026577484441097645,0.0,0.0,0.0,0.0,0.0
2016-05-28,0.0,0.0,0.0,0.0,0.0,0.0
2016-05-29,0.0011299134124337221,0.0,0.0,0.0,0.0,0.0
2016-05-30,0.00030963860751098693,0.0,0.0,0.0014195938412451415,0.0,-0.0008109204105670193
2016-05-31,0.0006190855222429903,0.0,0.0,0.0,0.0,0.0
2016-06-01,-0.0005303164221319712,0.0,0.0,0.0,0.0,0.0
2016-06-02,0.0020560665015918467,0.0,0.0,0.0,0.0,0.008364599664445554
2016-06-03,-0.005030336458907936,0.0,0.0,0.0,0.0,0.0
2016-06-04,0.0,0.0,0.0,0.0,0.0,0.0
2016-06-05,-0.0005543606004834167,0.0,0.0,0.0,0.0,0.0
2016-06-06,0.003283635072772517,0.0,0.0,0.006038290297982611,0.0,0.0
2016-06-07,-0.0002658926236954643,0.0,0.0,0.0,0.0,0.0019649080409198075
2016-06-08,0.0,0.0,0.0,0.0,0.0,0.0
2016-06-09,-0.0,0.0,0.0,0.0,0.0,0.0
2016-06-10,-0.0,0.0,0.0,0.0,0.0,0.0
2016-06-11,0.0,0.0,0.0,0.0,0.0,0.0
